id,no answer,very important,quite important,not important,not at all important
2823,0.001900605,0.078451431,0.777080520,0.128013284,0.014554159
2824,0.001436319,0.660645215,0.312460453,0.022836395,0.002621618
2825,0.001611138,0.013925606,0.122872123,0.730270632,0.131320502
2826,0.001075366,0.044315805,0.392770729,0.505676837,0.056161263
2827,0.001286371,0.005405715,0.009777965,0.042615084,0.940914866
2828,0.000883187,0.231346020,0.579060965,0.178108407,0.010601422
2829,0.001631134,0.099184931,0.336008719,0.391716760,0.171458456
2830,0.000661035,0.027530159,0.557891652,0.405118751,0.008798402
2831,0.056299098,0.191120378,0.649486322,0.091971920,0.011122283
2832,0.003115949,0.029465134,0.868335311,0.090937561,0.008146046
2833,0.002171332,0.089206130,0.790895201,0.109216332,0.008511005
2834,0.000474790,0.015972719,0.192772732,0.726997139,0.063782621
2835,0.005796164,0.211104995,0.674572888,0.073257323,0.035268630
2836,0.009646223,0.334193862,0.547256251,0.077776100,0.031127564
2837,0.002331180,0.218246945,0.649336144,0.111512169,0.018573562
2838,0.000609886,0.000890885,0.012606621,0.464443977,0.521448630
2839,0.005231114,0.001273268,0.021082686,0.727039776,0.245373157
2840,0.014114674,0.305534820,0.567147248,0.076202101,0.037001157
2841,0.001205044,0.280355048,0.665631225,0.040102289,0.012706394
2842,0.001063503,0.013962444,0.143252857,0.500837835,0.340883362
2843,0.000287111,0.005008550,0.072990908,0.256903332,0.664810099
2844,0.010740627,0.323469770,0.416642783,0.222859686,0.026287133
2845,0.390378340,0.334301689,0.220110960,0.042590658,0.012618353
2846,0.000362579,0.345668940,0.595776810,0.054525831,0.003665840
2847,0.001241232,0.058530395,0.509095086,0.380303588,0.050829699
2848,0.000868358,0.005327924,0.056703954,0.752481294,0.184618470
2849,0.057092435,0.023690396,0.056832263,0.177710368,0.684674538
2850,0.001384956,0.008689571,0.138080613,0.758653681,0.093191179
2851,0.013439795,0.020774552,0.254015886,0.616510003,0.095259764
2852,0.009537850,0.199214006,0.558436082,0.216321859,0.016490202
2853,0.023669162,0.054917306,0.728918721,0.172342273,0.020152538
2854,0.012451372,0.028422979,0.098044141,0.186520714,0.674560794
2855,0.000334062,0.000840963,0.011680173,0.339897557,0.647247245
2856,0.000166873,0.573902430,0.389159979,0.031721745,0.005048972
2857,0.000200365,0.000654361,0.003439844,0.123197282,0.872508149
2858,0.001120150,0.124389047,0.557714164,0.297740873,0.019035767
2859,0.001515016,0.018118511,0.284640552,0.653854553,0.041871369
2860,0.000305808,0.131876364,0.750283138,0.111948567,0.005586124
2861,0.001788986,0.058478751,0.631969309,0.286351871,0.021411084
2862,0.005115955,0.038924748,0.771844760,0.167194929,0.016919608
2863,0.013546795,0.026332932,0.414796551,0.517619194,0.027704528
2864,0.002729534,0.815317237,0.171096628,0.008293754,0.002562848
2865,0.001102801,0.586003789,0.389229047,0.020621880,0.003042483
2866,0.025667735,0.065578781,0.261608087,0.527990076,0.119155321
2867,0.005896907,0.051785064,0.560362368,0.360131158,0.021824503
2868,0.002239504,0.046785211,0.303808086,0.608327269,0.038839930
2869,0.000163535,0.001945789,0.051705693,0.192687497,0.753497487
2870,0.013422820,0.015825239,0.442990530,0.465900799,0.061860611
2871,0.001122262,0.005562516,0.045455327,0.752568725,0.195291170
2872,0.000407135,0.000524616,0.008219880,0.102856227,0.887992143
2873,0.000255511,0.052682943,0.701596120,0.225980365,0.019485061
2874,0.003283052,0.012746026,0.090866379,0.656631241,0.236473302
2875,0.002221066,0.491039178,0.458211409,0.038612729,0.009915618
2876,0.006159457,0.021435931,0.114104999,0.346608460,0.511691154
2877,0.014602116,0.109054341,0.079842642,0.456779136,0.339721765
2878,0.001235569,0.065288889,0.546751126,0.367617480,0.019106937
2879,0.000667361,0.007637556,0.130288885,0.660494927,0.200911270
2880,0.001568638,0.013820987,0.534368263,0.386673521,0.063568591
2881,0.001767957,0.237131030,0.650828459,0.088964582,0.021307972
2882,0.006680776,0.049983857,0.676669272,0.227418195,0.039247901
2883,0.001432924,0.742271185,0.245967720,0.008655870,0.001672301
2884,0.000522547,0.849009655,0.141816493,0.007230315,0.001420989
2885,0.004816166,0.001091143,0.017547014,0.192780929,0.783764748
2886,0.001499478,0.129562480,0.551439409,0.298715527,0.018783106
2887,0.000242689,0.967713567,0.029026355,0.002298213,0.000719175
2888,0.001693191,0.004943526,0.052309869,0.353959171,0.587094243
2889,0.000482770,0.203742147,0.772859353,0.019136751,0.003778978
2890,0.005236238,0.894332728,0.092399470,0.006635917,0.001395646
2891,0.001866765,0.115572721,0.693827011,0.167071359,0.021662145
2892,0.000089939,0.000164068,0.000986426,0.037098262,0.961661306
2893,0.001203622,0.242266631,0.586564729,0.139648307,0.030316711
2894,0.001308277,0.182563684,0.689736340,0.115920085,0.010471613
2895,0.002483801,0.007930447,0.028118742,0.241169909,0.720297101
2896,0.001310148,0.003469114,0.035569912,0.697373466,0.262277360
2897,0.003760879,0.006382708,0.027615831,0.095628739,0.866611842
2898,0.000839391,0.920757188,0.062371493,0.009778340,0.006253588
2899,0.000747583,0.011553552,0.158933538,0.760899554,0.067865773
2900,0.035983671,0.076752857,0.636694498,0.221802656,0.028766318
2901,0.008108142,0.072304320,0.359533670,0.367664411,0.192389457
2902,0.000713993,0.015295198,0.037639347,0.462035806,0.484315655
2903,0.000106175,0.960505032,0.035108977,0.003385677,0.000894140
2904,0.001912426,0.094963744,0.666197702,0.224002513,0.012923615
2905,0.001875328,0.052978793,0.472019920,0.375423963,0.097701996
2906,0.000235174,0.898133832,0.084584844,0.011572874,0.005473275
2907,0.001329889,0.007686810,0.070469370,0.728846723,0.191667207
2908,0.003197269,0.357804650,0.564621839,0.068768822,0.005607420
2909,0.009276296,0.003693032,0.032071642,0.192682731,0.762276298
2910,0.001439266,0.094088867,0.799672496,0.093710243,0.011089129
2911,0.019311640,0.010384584,0.011131951,0.087979550,0.871192275
2912,0.004205820,0.442643375,0.158991387,0.324278122,0.069881296
2913,0.002019196,0.128162631,0.718514247,0.140080536,0.011223390
2914,0.007630658,0.066883717,0.517884955,0.358586527,0.049014143
2915,0.004114992,0.206653863,0.746955332,0.038738051,0.003537762
2916,0.002576726,0.400166405,0.402147007,0.150374043,0.044735820
2917,0.001801981,0.090237998,0.714589939,0.174944918,0.018425165
2918,0.002779571,0.134585011,0.327271515,0.438330175,0.097033728
2919,0.000372885,0.000538862,0.005153223,0.099072048,0.894862982
2920,0.002531884,0.002677222,0.006806323,0.131024852,0.856959720
2921,0.002212311,0.758855308,0.194268646,0.031208351,0.013455384
2922,0.006171011,0.198373127,0.747892126,0.042477215,0.005086521
2923,0.010237830,0.001887896,0.006628535,0.154958022,0.826287717
2924,0.002036648,0.770227709,0.197893452,0.016934042,0.012908150
2925,0.000456913,0.752158922,0.226400311,0.018408474,0.002575381
2926,0.001367406,0.320227374,0.639734587,0.034271899,0.004398733
2927,0.002771727,0.003390681,0.073857908,0.827651292,0.092328392
2928,0.002835376,0.017753633,0.127751630,0.413544725,0.438114635
2929,0.000729733,0.003956032,0.027070233,0.454466962,0.513777039
2930,0.001470529,0.115651566,0.793396363,0.080158544,0.009322997
2931,0.001137958,0.745005036,0.218732496,0.020409463,0.014715046
2932,0.000038935,0.939750022,0.055521109,0.003830083,0.000859852
2933,0.001507436,0.763048148,0.224099737,0.009976954,0.001367725
2934,0.002439533,0.350771365,0.530206855,0.091113002,0.025469245
2935,0.020520705,0.286247492,0.573661392,0.082966813,0.036603598
2936,0.000564103,0.522691112,0.317210724,0.140103053,0.019431008
2937,0.000758000,0.005319375,0.101422684,0.738082447,0.154417494
2938,0.003088628,0.002913204,0.038891323,0.415538639,0.539568207
2939,0.001412007,0.337233917,0.601830285,0.055371631,0.004152161
2940,0.000657878,0.059520432,0.369129741,0.302300876,0.268391073
2941,0.002665882,0.139736629,0.720108634,0.117443049,0.020045807
2942,0.001775354,0.105078057,0.648492201,0.208287809,0.036366579
2943,0.001095960,0.465331150,0.346349050,0.173768355,0.013455486
2944,0.001117970,0.006148209,0.084754253,0.853053710,0.054925858
2945,0.000390002,0.077646655,0.755413723,0.157567658,0.008981962
2946,0.002245354,0.015033156,0.542376339,0.351854124,0.088491027
2947,0.002741555,0.651757117,0.310052339,0.029893529,0.005555460
2948,0.002324533,0.003435176,0.025019292,0.607431338,0.361789661
2949,0.001065391,0.016182619,0.072597207,0.446221578,0.463933205
2950,0.003776411,0.116473825,0.763177350,0.110016797,0.006555616
2951,0.001324364,0.002069044,0.030633738,0.724815886,0.241156968
2952,0.000861029,0.010998063,0.014178134,0.061265592,0.912697181
2953,0.003198942,0.401108220,0.309479070,0.225292588,0.060921179
2954,0.000664869,0.902259706,0.091544784,0.004672352,0.000858288
2955,0.005909392,0.033852567,0.409031533,0.417852944,0.133353563
2956,0.004637924,0.012334219,0.049714246,0.845943584,0.087370028
2957,0.001381658,0.182707471,0.618497848,0.094834830,0.102578192
2958,0.197748925,0.351578589,0.210942181,0.188603362,0.051126942
2959,0.001293103,0.085277048,0.164847545,0.404064614,0.344517689
2960,0.006121585,0.006089311,0.083610409,0.505708707,0.398469988
2961,0.009500336,0.025553700,0.047172058,0.448936671,0.468837235
2962,0.038488035,0.721616466,0.139987721,0.053508223,0.046399555
2963,0.004116162,0.050090335,0.797752844,0.141164876,0.006875783
2964,0.001072648,0.557648802,0.354111581,0.061233578,0.025933391
2965,0.006703938,0.557594948,0.362731913,0.051812291,0.021156909
2966,0.003572456,0.442879438,0.357335135,0.153861144,0.042351827
2967,0.001448075,0.018004864,0.561512851,0.394017349,0.025016860
2968,0.000596795,0.081912354,0.202687916,0.342342497,0.372460437
2969,0.000592226,0.621109953,0.323903623,0.048179822,0.006214377
2970,0.001087059,0.075643196,0.775453662,0.130351711,0.017464372
2971,0.000340429,0.828098036,0.158177141,0.010261651,0.003122743
2972,0.000407203,0.751823628,0.190149323,0.045541396,0.012078450
2973,0.058877154,0.094276225,0.413355020,0.208069920,0.225421680
2974,0.001635685,0.040819917,0.445971293,0.490469292,0.021103813
2975,0.002744160,0.593610131,0.275672617,0.082179163,0.045793929
2976,0.001035106,0.140515490,0.573738496,0.255397312,0.029313596
2977,0.106651765,0.057006750,0.416648059,0.382254528,0.037438898
2978,0.003308169,0.297408778,0.651714162,0.040638395,0.006930496
2979,0.003347940,0.001734505,0.007853970,0.285234624,0.701828961
2980,0.001395546,0.306605655,0.595139969,0.086844199,0.010014631
2981,0.000733656,0.163324490,0.639165317,0.159013384,0.037763154
2982,0.000461743,0.348193367,0.517648427,0.117119407,0.016577056
2983,0.004083444,0.796139932,0.188295590,0.008851913,0.002629122
2984,0.000040409,0.971251159,0.025886897,0.002427833,0.000393703
2985,0.009950811,0.039616870,0.108529261,0.604929648,0.236973410
2986,0.000435260,0.002669319,0.026333483,0.806341287,0.164220651
2987,0.096292664,0.365168421,0.433989609,0.069766640,0.034782666
2988,0.002000380,0.607175788,0.304294421,0.070523026,0.016006385
2989,0.003378489,0.066879173,0.351267111,0.479419518,0.099055709
2990,0.000796285,0.001679068,0.019038012,0.587446600,0.391040035
2991,0.003446390,0.002582527,0.006961398,0.081571980,0.905437704
2992,0.003266676,0.064101608,0.581792156,0.330284927,0.020554633
2993,0.011938885,0.003327736,0.121882141,0.580319741,0.282531496
2994,0.001183105,0.065898300,0.712543993,0.205988349,0.014386252
2995,0.000097421,0.002569989,0.029164251,0.468087971,0.500080367
2996,0.003306624,0.028588250,0.214085311,0.683668846,0.070350969
2997,0.006574688,0.563495907,0.309610029,0.108372423,0.011946954
2998,0.001085731,0.000589058,0.004261027,0.089955333,0.904108851
2999,0.000192605,0.000878177,0.009560782,0.084061669,0.905306767
3000,0.010219235,0.009814538,0.077390977,0.189363073,0.713212178
3001,0.005494972,0.101059496,0.590106457,0.284320277,0.019018799
3002,0.002559849,0.002688230,0.022888765,0.456992530,0.514870626
3003,0.001073695,0.402280373,0.493947959,0.096436468,0.006261504
3004,0.000315742,0.000512402,0.004108866,0.198372181,0.796690809
3005,0.001451274,0.033279672,0.417953651,0.438596218,0.108719185
3006,0.009272437,0.403386041,0.518237824,0.062445789,0.006657909
3007,0.017803270,0.064215582,0.838697722,0.070859374,0.008424052
3008,0.002381750,0.008246590,0.132169412,0.774198890,0.083003358
3009,0.004728135,0.001939653,0.015823900,0.447672410,0.529835902
3010,0.007642841,0.387678736,0.388524450,0.133689933,0.082464039
3011,0.004167247,0.001266023,0.004370448,0.041768687,0.948427596
3012,0.000438426,0.031348371,0.552420703,0.326220617,0.089571885
3013,0.001703281,0.040736031,0.081544668,0.693211389,0.182804631
3014,0.004110988,0.271532426,0.671115617,0.047215223,0.006025746
3015,0.001214124,0.001916572,0.016512170,0.108789964,0.871567170
3016,0.001713627,0.436277394,0.498377122,0.054048999,0.009582857
3017,0.001450243,0.013947283,0.095897660,0.809022824,0.079681990
3018,0.000398257,0.087004256,0.784402215,0.120537220,0.007658052
3019,0.000975404,0.740399030,0.231700043,0.022778700,0.004146823
3020,0.008660692,0.014867314,0.551372228,0.347868047,0.077231720
3021,0.007564657,0.018120710,0.819435603,0.139867949,0.015011082
3022,0.000580874,0.009214656,0.019276964,0.305134854,0.665792653
3023,0.010861165,0.055316292,0.360864535,0.495336638,0.077621369
3024,0.007672958,0.353185298,0.538333998,0.077824741,0.022983004
3025,0.001108849,0.074778767,0.613973402,0.266849594,0.043289388
3026,0.002157602,0.741204986,0.235546175,0.013152982,0.007938256
3027,0.012190962,0.341525878,0.038437311,0.141784873,0.466060975
3028,0.000907561,0.796702464,0.195542956,0.005522238,0.001324781
3029,0.005303749,0.041045787,0.368674691,0.392653697,0.192322077
3030,0.004525249,0.115283844,0.626333338,0.149184695,0.104672875
3031,0.016789780,0.120276168,0.681763072,0.162184465,0.018986514
3032,0.002306286,0.005371530,0.050864811,0.624808654,0.316648720
3033,0.001242729,0.004504599,0.025827096,0.555997821,0.412427755
3034,0.006904088,0.002104606,0.072713141,0.654098605,0.264179560
3035,0.001573327,0.000854365,0.006524296,0.167707475,0.823340536
3036,0.000381443,0.021815881,0.369543782,0.573608615,0.034650279
3037,0.005652050,0.002689988,0.033398638,0.213845874,0.744413449
3038,0.007319182,0.064614370,0.611373546,0.280299970,0.036392933
3039,0.003024990,0.131082018,0.544483017,0.249202262,0.072207713
3040,0.094856534,0.018405767,0.259740181,0.403270045,0.223727473
3041,0.001818854,0.298133877,0.412601313,0.158764647,0.128681309
3042,0.000256422,0.857122677,0.115404222,0.014609273,0.012607406
3043,0.001049656,0.008918098,0.376374421,0.573347550,0.040310275
3044,0.007024872,0.008264926,0.087375403,0.670520083,0.226814715
3045,0.001879992,0.894160051,0.093623780,0.008360694,0.001975483
3046,0.001668682,0.630071987,0.313381640,0.047801619,0.007076072
3047,0.000167857,0.869480478,0.126365096,0.003252414,0.000734156
3048,0.001394363,0.337274992,0.581516632,0.063627321,0.016186692
3049,0.019008826,0.038080506,0.264163380,0.438159074,0.240588214
3050,0.005090991,0.048593576,0.728434791,0.206756549,0.011124093
3051,0.000531672,0.005950517,0.022921987,0.202902093,0.767693731
3052,0.001565265,0.128894267,0.491528435,0.353048183,0.024963850
3053,0.003483754,0.008502994,0.039137396,0.280999945,0.667875912
3054,0.009161137,0.050370278,0.678313835,0.247881423,0.014273328
3055,0.003424044,0.177790499,0.743258098,0.069489742,0.006037617
3056,0.001102102,0.016729007,0.047168676,0.728529579,0.206470636
3057,0.015462530,0.023081974,0.620707780,0.323163220,0.017584496
3058,0.004213379,0.001447439,0.004963933,0.200320909,0.789054340
3059,0.002117150,0.081632229,0.695604864,0.188181086,0.032464671
3060,0.003353904,0.019297367,0.187004256,0.633133370,0.157211103
3061,0.000652384,0.004142970,0.058216103,0.693847333,0.243141210
3062,0.030002738,0.013174592,0.183945233,0.550201608,0.222675829
3063,0.001463206,0.007349025,0.210267311,0.701003820,0.079916639
3064,0.002695580,0.055710409,0.443967446,0.444485421,0.053141144
3065,0.023567137,0.143452864,0.472007285,0.315726810,0.045245904
3066,0.000811411,0.624085841,0.313434123,0.041146725,0.020521900
3067,0.004448957,0.070091794,0.453558004,0.421939765,0.049961479
3068,0.002231760,0.001564762,0.038769674,0.590490689,0.366943115
3069,0.001243891,0.816069289,0.155302582,0.016808992,0.010575246
3070,0.007651072,0.011861287,0.163625330,0.677967809,0.138894501
3071,0.000355876,0.900652766,0.086453976,0.008344344,0.004193037
3072,0.001957022,0.376709527,0.549065007,0.057915247,0.014353197
3073,0.073027516,0.019196772,0.394305554,0.461564233,0.051905924
3074,0.010844368,0.005601314,0.057910390,0.448622509,0.477021419
3075,0.004836247,0.329188018,0.585245314,0.074436654,0.006293768
3076,0.001584796,0.009566491,0.061435160,0.630651515,0.296762038
3077,0.001343078,0.042813867,0.285573717,0.625187792,0.045081547
3078,0.001574682,0.142693235,0.679060030,0.128993224,0.047678828
3079,0.011746643,0.040771189,0.234200812,0.551007088,0.162274267
3080,0.005261803,0.001487425,0.007097321,0.160343593,0.825809859
3081,0.000147049,0.906895461,0.088983824,0.002960209,0.001013457
3082,0.002044101,0.010136883,0.142034996,0.667502437,0.178281583
3083,0.000702094,0.781820986,0.204057414,0.012315589,0.001103917
3084,0.000054637,0.968358695,0.029674418,0.001434134,0.000478115
3085,0.000796287,0.189540446,0.742675120,0.061131369,0.005856777
3086,0.000593674,0.415117454,0.429987691,0.112248134,0.042053047
3087,0.000496155,0.889339130,0.093966837,0.014337585,0.001860292
3088,0.002033845,0.002956289,0.020007334,0.584284324,0.390718207
3089,0.002275389,0.665484860,0.300085111,0.025766273,0.006388367
3090,0.002195684,0.034470835,0.725253898,0.223786497,0.014293085
3091,0.002200231,0.017724361,0.082531178,0.487299811,0.410244419
3092,0.001551281,0.592853115,0.321675448,0.060017194,0.023902962
3093,0.002716557,0.006618779,0.069356107,0.542485713,0.378822844
3094,0.001193215,0.008462333,0.072893523,0.575568034,0.341882896
3095,0.001858088,0.004208124,0.030722449,0.615885815,0.347325524
3096,0.001004820,0.359859038,0.513076294,0.080236821,0.045823027
3097,0.008068029,0.001668629,0.030258129,0.302910723,0.657094491
3098,0.000334007,0.852472981,0.136862188,0.009156554,0.001174271
3099,0.002478084,0.124971857,0.310095144,0.480071110,0.082383806
3100,0.005498588,0.001580280,0.010995733,0.061784981,0.920140418
3101,0.001317326,0.127590129,0.730486928,0.132347421,0.008258196
3102,0.000880773,0.200157592,0.281254424,0.379271520,0.138435692
3103,0.000768198,0.536847399,0.424313318,0.022296656,0.015774430
3104,0.000258331,0.017690082,0.026435387,0.362254022,0.593362178
3105,0.005639408,0.186131044,0.365824811,0.326210387,0.116194349
3106,0.024699070,0.111273298,0.624022269,0.215459376,0.024545987
3107,0.004491726,0.226511985,0.628451245,0.116110833,0.024434212
3108,0.000484582,0.002657988,0.043931282,0.426007382,0.526918767
3109,0.000399253,0.002164914,0.055725134,0.489295215,0.452415485
3110,0.000357328,0.002730636,0.031083892,0.076869248,0.888958897
3111,0.001194032,0.002248252,0.015051113,0.163584599,0.817922004
3112,0.004269034,0.010289710,0.026007850,0.492272964,0.467160442
3113,0.003178211,0.558609360,0.286947786,0.137582768,0.013681875
3114,0.000382557,0.492920536,0.416750590,0.085301505,0.004644812
3115,0.001194106,0.067681840,0.389944244,0.499879515,0.041300295
3116,0.007009447,0.042596635,0.177745673,0.227654320,0.544993924
3117,0.002627123,0.133355104,0.655737424,0.171091505,0.037188844
3118,0.001593909,0.007561236,0.155506278,0.787986115,0.047352463
3119,0.001736221,0.250186809,0.635706995,0.098524886,0.013845089
3120,0.001386531,0.810700554,0.171653597,0.014416060,0.001843258
3121,0.000463840,0.473190141,0.502680448,0.020304748,0.003360823
3122,0.002387284,0.015423963,0.405905857,0.512095387,0.064187510
3123,0.005204045,0.004211707,0.015815089,0.184292941,0.790476218
3124,0.007621642,0.038138542,0.432078310,0.182581130,0.339580377
3125,0.002328360,0.047001391,0.670487744,0.265615963,0.014566541
3126,0.000752843,0.312233688,0.638429511,0.042454218,0.006129740
3127,0.000814023,0.567353264,0.395449560,0.029814481,0.006568672
3128,0.001227182,0.013930232,0.031470866,0.172789928,0.780581793
3129,0.007133453,0.004540810,0.047525395,0.226259367,0.714540974
3130,0.002290358,0.010793764,0.125553028,0.741260140,0.120102710
3131,0.005990082,0.074210070,0.411816335,0.472614847,0.035368666
3132,0.002352767,0.076875664,0.594893192,0.282253884,0.043624493
3133,0.001896390,0.155783396,0.627955440,0.196471135,0.017893639
3134,0.001444139,0.005954287,0.054951743,0.812707231,0.124942600
3135,0.002588459,0.496562068,0.482801910,0.015201725,0.002845839
3136,0.012112143,0.007075939,0.151135246,0.712614093,0.117062580
3137,0.001171779,0.217750932,0.561452919,0.176033251,0.043591119
3138,0.006883319,0.021130275,0.132166719,0.512301696,0.327517991
3139,0.000860377,0.002095750,0.009800520,0.447544987,0.539698366
3140,0.004173923,0.250106877,0.538772951,0.134613654,0.072332594
3141,0.000562654,0.001079813,0.032844967,0.459291248,0.506221318
3142,0.010385779,0.007104339,0.126574223,0.698387121,0.157548537
3143,0.001322907,0.696685041,0.178002344,0.074881976,0.049107731
3144,0.012910822,0.015461887,0.150919844,0.634231172,0.186476275
3145,0.001683812,0.438639058,0.456218426,0.069241859,0.034216845
3146,0.004626939,0.643898636,0.280795815,0.059672974,0.011005637
3147,0.004899917,0.007154013,0.065325321,0.222704534,0.699916215
3148,0.000612224,0.492568151,0.440296387,0.058345521,0.008177717
3149,0.003016216,0.010526043,0.038368411,0.280291890,0.667797440
3150,0.008298045,0.022881523,0.062587189,0.480024832,0.426208411
3151,0.001915066,0.808000429,0.178213658,0.010106875,0.001763972
3152,0.003827313,0.005143259,0.012230085,0.335782080,0.643017264
3153,0.001071483,0.597471924,0.329526055,0.056115718,0.015814819
3154,0.001296104,0.069741917,0.643927759,0.225360724,0.059673496
3155,0.001879679,0.580669023,0.375924801,0.023381716,0.018144781
3156,0.010039835,0.011332498,0.061662086,0.469384484,0.447581098
3157,0.000109825,0.000481809,0.003179061,0.177541096,0.818688210
3158,0.000683023,0.714858435,0.273905018,0.008505666,0.002047857
3159,0.000213581,0.822607752,0.158556616,0.016481369,0.002140682
3160,0.001522764,0.005265438,0.059004637,0.793618099,0.140589061
3161,0.003945193,0.777926007,0.168064042,0.040914349,0.009150409
3162,0.001647227,0.001905321,0.014191217,0.453857480,0.528398755
3163,0.000306296,0.003410625,0.137154421,0.784247534,0.074881124
3164,0.001461874,0.006148766,0.243572930,0.700726719,0.048089711
3165,0.000666291,0.800055908,0.131491521,0.041358859,0.026427421
3166,0.002228002,0.007139251,0.020215495,0.565101630,0.405315621
3167,0.003988624,0.003838000,0.023114984,0.107880276,0.861178116
3168,0.008641003,0.076155429,0.195597464,0.212484002,0.507122102
3169,0.008124478,0.015701657,0.183550397,0.402871180,0.389752287
3170,0.033262750,0.082326379,0.132696669,0.622035221,0.129678980
3171,0.002465381,0.036141799,0.384073392,0.442748948,0.134570480
3172,0.005176956,0.099373549,0.657791610,0.222672645,0.014985240
3173,0.001380149,0.627048691,0.311627619,0.033685474,0.026258066
3174,0.005895932,0.003997882,0.061877535,0.766271393,0.161957257
3175,0.001593633,0.002185932,0.021449354,0.135376954,0.839394127
3176,0.000557222,0.884168094,0.093134452,0.017039024,0.005101208
3177,0.002317085,0.002634148,0.013774909,0.081972270,0.899301588
3178,0.002168242,0.000553675,0.006520154,0.098051051,0.892706880
3179,0.004287119,0.942700440,0.034003924,0.007041398,0.011967119
3180,0.020685734,0.189678397,0.190403862,0.257255970,0.341976037
3181,0.000509837,0.000777228,0.002194866,0.023172345,0.973345725
3182,0.002324541,0.024221690,0.212806549,0.673196828,0.087450391
3183,0.013943470,0.006135870,0.076642233,0.655430081,0.247848346
3184,0.001380432,0.010289054,0.057373736,0.639921366,0.291035413
3185,0.016503217,0.137785710,0.603733232,0.203611240,0.038366600
3186,0.002449068,0.007003079,0.053489709,0.245084028,0.691974116
3187,0.002821561,0.451004448,0.452752364,0.048602225,0.044819402
3188,0.002488594,0.000945209,0.013709134,0.114468684,0.868388379
3189,0.954707413,0.006165117,0.014787409,0.021873411,0.002466650
3190,0.000619809,0.176169912,0.612074979,0.197333687,0.013801612
3191,0.003669918,0.081247556,0.406882675,0.408258509,0.099941343
3192,0.015115774,0.069783317,0.260844667,0.314883470,0.339372772
3193,0.000653354,0.821318023,0.165315935,0.008176224,0.004536464
3194,0.002696588,0.268283882,0.543423682,0.132006520,0.053589328
3195,0.000516654,0.859340511,0.119278325,0.012807882,0.008056629
3196,0.006917201,0.346159916,0.530122098,0.058166210,0.058634576
3197,0.007926590,0.036710430,0.166789990,0.667127986,0.121445004
3198,0.004398711,0.007394445,0.042324309,0.525599584,0.420282951
3199,0.000558594,0.196036775,0.731075074,0.045080745,0.027248812
3200,0.000328014,0.339019037,0.481475036,0.161535353,0.017642559
3201,0.000583109,0.678979306,0.299657734,0.019180396,0.001599455
3202,0.031930659,0.001442282,0.034210621,0.376218143,0.556198295
3203,0.005435476,0.544473887,0.323505588,0.085497784,0.041087266
3204,0.001025847,0.118389201,0.751464205,0.084640214,0.044480533
3205,0.002086324,0.220236409,0.543682304,0.181493978,0.052500984
3206,0.071799849,0.068396902,0.329443298,0.348650079,0.181709873
3207,0.006313873,0.001275814,0.015096294,0.442575270,0.534738748
3208,0.001170918,0.307227075,0.442624055,0.185409766,0.063568185
3209,0.033924847,0.054788619,0.667319350,0.183530051,0.060437132
3210,0.000386882,0.769872202,0.166390501,0.050099997,0.013250418
3211,0.000134406,0.942474105,0.054760166,0.002254036,0.000377287
3212,0.003849970,0.057072466,0.358199610,0.524079886,0.056798068
3213,0.000939273,0.013820136,0.031727026,0.259861714,0.693651851
3214,0.003524819,0.002027744,0.022936310,0.632862732,0.338648396
3215,0.002511664,0.378938810,0.459227500,0.138675034,0.020646992
3216,0.003618145,0.477275273,0.361805319,0.072119816,0.085181446
3217,0.002089661,0.015175608,0.174478214,0.569853671,0.238402846
3218,0.000418311,0.027044218,0.246093742,0.674158292,0.052285437
3219,0.000940339,0.818333386,0.164710775,0.010818694,0.005196805
3220,0.005805581,0.033386971,0.679750350,0.254138012,0.026919086
3221,0.002454397,0.067802715,0.843766115,0.081085502,0.004891271
3222,0.002494502,0.151272285,0.772611240,0.068933784,0.004688189
3223,0.007603118,0.053465715,0.513876528,0.321279260,0.103775378
3224,0.001522709,0.008436473,0.080956892,0.598418724,0.310665202
3225,0.000624216,0.098148792,0.686057583,0.204043628,0.011125781
3226,0.000687709,0.311545700,0.486935568,0.187561340,0.013269684
3227,0.002643209,0.576348003,0.376891884,0.032386528,0.011730376
3228,0.003480101,0.022087913,0.599123842,0.351735461,0.023572683
3229,0.010741147,0.017455332,0.336963793,0.548059487,0.086780242
3230,0.010671505,0.003053658,0.038617096,0.660320281,0.287337459
3231,0.000894584,0.900294466,0.093871946,0.004212115,0.000726889
3232,0.004012746,0.335368666,0.556268529,0.087676436,0.016673623
3233,0.001756211,0.003709223,0.034122802,0.566104633,0.394307131
3234,0.001959523,0.347857212,0.577206598,0.055762814,0.017213852
3235,0.003835884,0.440606892,0.482857907,0.062737830,0.009961488
3236,0.004214824,0.000984221,0.007407639,0.101455742,0.885937574
3237,0.007589183,0.007386653,0.155362823,0.643575754,0.186085587
3238,0.000587439,0.000467661,0.003248298,0.042335814,0.953360787
3239,0.000604748,0.003233652,0.005312300,0.061529393,0.929319907
3240,0.002374797,0.075508765,0.677618921,0.223798835,0.020698681
3241,0.000424966,0.001070527,0.014177261,0.443762064,0.540565181
3242,0.000660304,0.003211415,0.007365821,0.101507522,0.887254937
3243,0.014191985,0.238785117,0.678250357,0.062333938,0.006438603
3244,0.000800391,0.267015294,0.660223641,0.069153270,0.002807404
3245,0.004464638,0.154584212,0.602736430,0.193844434,0.044370287
