id,no answer,very important,quite important,not important,not at all important
2858,0.014850544,0.206406193,0.284562441,0.285586606,0.208594217
2859,0.014887527,0.206323838,0.284746629,0.285480545,0.208561461
2860,0.014843928,0.206421854,0.284532990,0.285603090,0.208598137
2861,0.005902335,0.235372821,0.424700843,0.214717544,0.119306457
2862,0.014910597,0.206273172,0.284863600,0.285412897,0.208539733
2863,0.014879445,0.206341790,0.284706425,0.285503732,0.208568608
2864,0.014901036,0.206294281,0.284817072,0.285439988,0.208547622
2865,0.014919836,0.206252905,0.284909491,0.285386252,0.208531516
2866,0.014880025,0.206344433,0.284717859,0.285494643,0.208563040
2867,0.014880076,0.206344410,0.284717437,0.285494818,0.208563259
2868,0.014897149,0.206303534,0.284796578,0.285451060,0.208551680
2869,0.014844021,0.206421449,0.284532159,0.285603415,0.208598955
2870,0.014856663,0.206393382,0.284594424,0.285567507,0.208588024
2871,0.014899994,0.206297203,0.284821021,0.285438459,0.208543324
2872,0.014900108,0.206297586,0.284819789,0.285438322,0.208544194
2873,0.014843942,0.206421891,0.284532994,0.285603057,0.208598116
2874,0.014896770,0.206304342,0.284794635,0.285452151,0.208552102
2875,0.014880023,0.206344508,0.284717784,0.285494716,0.208562969
2876,0.014880028,0.206344407,0.284717825,0.285494673,0.208563067
2877,0.014887799,0.206324120,0.284749587,0.285478185,0.208560310
2878,0.014845699,0.206419072,0.284541941,0.285597032,0.208596257
2879,0.014850550,0.206406153,0.284562437,0.285586596,0.208594264
2880,0.014872308,0.206372664,0.284869246,0.285424592,0.208461191
2881,0.014887780,0.206324265,0.284749704,0.285478121,0.208560130
2882,0.014916880,0.206260349,0.284896305,0.285393217,0.208533249
2883,0.014887526,0.206323850,0.284746640,0.285480532,0.208561452
2884,0.014863062,0.206378508,0.284628884,0.285548745,0.208580802
2885,0.014898319,0.206300968,0.284802823,0.285447434,0.208550456
2886,0.014855213,0.206395791,0.284585599,0.285573272,0.208590125
2887,0.014913202,0.206269315,0.284879358,0.285402442,0.208535684
2888,0.014896771,0.206304337,0.284794679,0.285452124,0.208552089
2889,0.005914202,0.235342234,0.424414777,0.214870924,0.119457864
2890,0.014910633,0.206273068,0.284863268,0.285413045,0.208539986
2891,0.014860854,0.206384045,0.284615353,0.285555601,0.208584146
2892,0.014850555,0.206405963,0.284562253,0.285586688,0.208594541
2893,0.014855396,0.206395409,0.284586528,0.285572725,0.208589942
2894,0.014896777,0.206304418,0.284794794,0.285452056,0.208551956
2895,0.014900216,0.206296413,0.284818624,0.285439560,0.208545187
2896,0.014855218,0.206395765,0.284585606,0.285573251,0.208590161
2897,0.014901045,0.206294215,0.284817022,0.285439997,0.208547722
2898,0.014895129,0.206308022,0.284786515,0.285456866,0.208553467
2899,0.014850554,0.206406251,0.284562516,0.285586521,0.208594158
2900,0.014880123,0.206344160,0.284716746,0.285495191,0.208563780
2901,0.014916885,0.206260341,0.284896295,0.285393213,0.208533266
2902,0.014899712,0.206298877,0.284824049,0.285436377,0.208540986
2903,0.014850548,0.206406167,0.284562451,0.285586581,0.208594253
2904,0.014897024,0.206303969,0.284797973,0.285450410,0.208550625
2905,0.014919011,0.206255622,0.284906910,0.285387103,0.208531355
2906,0.014845668,0.206419048,0.284541845,0.285597162,0.208596276
2907,0.014853461,0.206399666,0.284576984,0.285578228,0.208591661
2908,0.014895129,0.206307978,0.284786473,0.285456903,0.208553515
2909,0.014879466,0.206341645,0.284706307,0.285503753,0.208568829
2910,0.014871401,0.206359595,0.284666020,0.285527022,0.208575961
2911,0.014901052,0.206294149,0.284816847,0.285440098,0.208547853
2912,0.014887795,0.206324255,0.284749696,0.285478114,0.208560140
2913,0.014919734,0.206254029,0.284910645,0.285384998,0.208530593
2914,0.014909329,0.206276914,0.284859921,0.285414538,0.208539298
2915,0.014872554,0.206371074,0.284866581,0.285426515,0.208463277
2916,0.014860845,0.206383258,0.284614131,0.285556904,0.208584862
2917,0.014899972,0.206297242,0.284821189,0.285438412,0.208543186
2918,0.014855219,0.206395523,0.284585384,0.285573381,0.208590494
2919,0.014900060,0.206296893,0.284820240,0.285438841,0.208543966
2920,0.015178948,0.203176514,0.281612415,0.288935312,0.211096811
2921,0.014860732,0.206383625,0.284615278,0.285556384,0.208583981
2922,0.014901372,0.206294342,0.284830759,0.285433074,0.208540452
2923,0.014919737,0.206254058,0.284910668,0.285384902,0.208530635
2924,0.014860873,0.206384106,0.284615498,0.285555443,0.208584080
2925,0.014887789,0.206324186,0.284749638,0.285478184,0.208560203
2926,0.014860879,0.206384067,0.284615423,0.285555495,0.208584135
2927,0.014887526,0.206323850,0.284746637,0.285480533,0.208561455
2928,0.014901418,0.206294214,0.284830320,0.285433264,0.208540784
2929,0.014871196,0.206360953,0.284668188,0.285525296,0.208574367
2930,0.005914233,0.235342190,0.424414334,0.214871116,0.119458128
2931,0.014913189,0.206269364,0.284879477,0.285402377,0.208535593
2932,0.014872556,0.206371084,0.284866577,0.285426510,0.208463273
2933,0.014915061,0.206264246,0.284886908,0.285398713,0.208535071
2934,0.014895132,0.206308034,0.284786538,0.285456843,0.208553452
2935,0.014860767,0.206383500,0.284614959,0.285556511,0.208584262
2936,0.014860867,0.206384057,0.284615421,0.285555523,0.208584132
2937,0.014919838,0.206252893,0.284909468,0.285386267,0.208531535
2938,0.014916071,0.206262023,0.284892008,0.285395758,0.208534140
2939,0.014887527,0.206323836,0.284746627,0.285480547,0.208561463
2940,0.014871953,0.206373045,0.284872893,0.285423643,0.208458465
2941,0.014916071,0.206262012,0.284891978,0.285395789,0.208534150
2942,0.014853369,0.206400842,0.284578187,0.285576936,0.208590667
2943,0.014899979,0.206297251,0.284821218,0.285438374,0.208543177
2944,0.014900208,0.206296476,0.284818661,0.285439558,0.208545097
2945,0.014843938,0.206421834,0.284532818,0.285603157,0.208598253
2946,0.014880067,0.206344419,0.284717419,0.285494851,0.208563244
2947,0.014872550,0.206371075,0.284866544,0.285426555,0.208463276
2948,0.014871409,0.206359432,0.284665887,0.285527082,0.208576190
2949,0.014896761,0.206304350,0.284794640,0.285452156,0.208552092
2950,0.014856660,0.206393550,0.284594586,0.285567425,0.208587778
2951,0.014871404,0.206359462,0.284665885,0.285527091,0.208576158
2952,0.014896769,0.206304381,0.284794682,0.285452104,0.208552064
2953,0.014916070,0.206262035,0.284892014,0.285395756,0.208534125
2954,0.014915059,0.206264258,0.284886927,0.285398699,0.208535057
2955,0.014880135,0.206344065,0.284716684,0.285495187,0.208563929
2956,0.014887801,0.206324140,0.284749605,0.285478161,0.208560293
2957,0.014919013,0.206255606,0.284906901,0.285387115,0.208531364
2958,0.014887801,0.206324138,0.284749602,0.285478163,0.208560296
2959,0.014916072,0.206262028,0.284892012,0.285395752,0.208534136
2960,0.014860725,0.206383396,0.284615192,0.285556447,0.208584240
2961,0.014855415,0.206395223,0.284586407,0.285572746,0.208590208
2962,0.014845832,0.206419722,0.284544526,0.285594915,0.208595005
2963,0.014880015,0.206344522,0.284717907,0.285494655,0.208562901
2964,0.014860855,0.206384051,0.284615367,0.285555586,0.208584141
2965,0.014909373,0.206276794,0.284859491,0.285414724,0.208539617
2966,0.014895130,0.206308018,0.284786506,0.285456871,0.208553474
2967,0.014887783,0.206324248,0.284749707,0.285478114,0.208560149
2968,0.014844019,0.206421566,0.284532048,0.285603513,0.208598855
2969,0.014909394,0.206276727,0.284859267,0.285414826,0.208539787
2970,0.014853364,0.206400758,0.284578096,0.285577009,0.208590774
2971,0.014895128,0.206307981,0.284786484,0.285456899,0.208553508
2972,0.014895131,0.206308024,0.284786534,0.285456850,0.208553461
2973,0.014919013,0.206255603,0.284906898,0.285387117,0.208531369
2974,0.015182502,0.203169061,0.281629878,0.288925058,0.211093499
2975,0.014913196,0.206269346,0.284879418,0.285402407,0.208535634
2976,0.014871830,0.206374158,0.284874331,0.285422255,0.208457426
2977,0.014898325,0.206300967,0.284802835,0.285447414,0.208550460
2978,0.014915058,0.206264263,0.284886935,0.285398696,0.208535048
2979,0.014901120,0.206293927,0.284816113,0.285440443,0.208548397
2980,0.014845672,0.206419021,0.284541806,0.285597194,0.208596307
2981,0.014855401,0.206395365,0.284586526,0.285572722,0.208589985
2982,0.014895131,0.206307986,0.284786514,0.285456869,0.208553500
2983,0.014860857,0.206384018,0.284615369,0.285555583,0.208584172
2984,0.014850550,0.206406153,0.284562437,0.285586596,0.208594264
2985,0.014853493,0.206399512,0.284576912,0.285578186,0.208591897
2986,0.014899627,0.206298377,0.284824878,0.285436723,0.208540396
2987,0.014916888,0.206260328,0.284896315,0.285393210,0.208533259
2988,0.014895125,0.206308009,0.284786503,0.285456886,0.208553477
2989,0.014896762,0.206304380,0.284794684,0.285452109,0.208552065
2990,0.014871405,0.206359460,0.284665890,0.285527089,0.208576157
2991,0.014901214,0.206295658,0.284832575,0.285431512,0.208539041
2992,0.014880119,0.206344193,0.284716759,0.285495185,0.208563744
2993,0.014860861,0.206382955,0.284613801,0.285557078,0.208585305
2994,0.014919836,0.206252910,0.284909486,0.285386249,0.208531520
2995,0.014850544,0.206406194,0.284562442,0.285586605,0.208594216
2996,0.014909414,0.206276651,0.284859031,0.285414940,0.208539964
2997,0.015182504,0.203169051,0.281629877,0.288925056,0.211093513
2998,0.014919747,0.206253961,0.284910597,0.285384995,0.208530699
2999,0.014896763,0.206304347,0.284794636,0.285452156,0.208552098
3000,0.014919011,0.206255621,0.284906910,0.285387103,0.208531355
3001,0.014916880,0.206260355,0.284896307,0.285393210,0.208533247
3002,0.014863210,0.206377849,0.284627504,0.285549356,0.208582081
3003,0.014860891,0.206384010,0.284615477,0.285555473,0.208584149
3004,0.015182506,0.203169074,0.281629895,0.288925039,0.211093486
3005,0.014872461,0.206372079,0.284867604,0.285425320,0.208462536
3006,0.014915060,0.206264242,0.284886903,0.285398719,0.208535075
3007,0.014910638,0.206273031,0.284863163,0.285413103,0.208540064
3008,0.014897253,0.206302349,0.284795400,0.285452305,0.208552694
3009,0.014916069,0.206262027,0.284892009,0.285395765,0.208534129
3010,0.014860851,0.206384076,0.284615418,0.285555553,0.208584101
3011,0.014901066,0.206294134,0.284816735,0.285440139,0.208547926
3012,0.014855385,0.206395359,0.284586473,0.285572797,0.208589985
3013,0.014887522,0.206323897,0.284746684,0.285480481,0.208561417
3014,0.014910508,0.206274251,0.284864634,0.285411708,0.208538901
3015,0.014916070,0.206262016,0.284891982,0.285395787,0.208534145
3016,0.014916068,0.206262038,0.284892007,0.285395759,0.208534128
3017,0.014871406,0.206359458,0.284665894,0.285527087,0.208576156
3018,0.005902405,0.235372649,0.424699088,0.214718486,0.119307372
3019,0.014860873,0.206384114,0.284615460,0.285555479,0.208584074
3020,0.014901877,0.206293495,0.284825470,0.285434756,0.208544401
3021,0.014879341,0.206342906,0.284707604,0.285502482,0.208567667
3022,0.014887527,0.206323835,0.284746621,0.285480550,0.208561467
3023,0.014871405,0.206359460,0.284665889,0.285527089,0.208576157
3024,0.014919010,0.206255641,0.284906944,0.285387071,0.208531334
3025,0.014919012,0.206255628,0.284906931,0.285387085,0.208531344
3026,0.014898323,0.206300944,0.284802819,0.285447434,0.208550480
3027,0.014901096,0.206294006,0.284816377,0.285440312,0.208548209
3028,0.014895130,0.206308021,0.284786513,0.285456868,0.208553469
3029,0.014919012,0.206255614,0.284906910,0.285387104,0.208531359
3030,0.014915060,0.206264250,0.284886914,0.285398712,0.208535064
3031,0.014898323,0.206300980,0.284802837,0.285447415,0.208550445
3032,0.014887787,0.206324144,0.284749611,0.285478169,0.208560288
3033,0.014901077,0.206294111,0.284816598,0.285440220,0.208547993
3034,0.014919739,0.206253945,0.284910565,0.285385030,0.208530721
3035,0.014871413,0.206359493,0.284665934,0.285527038,0.208576122
3036,0.014843941,0.206421810,0.284532825,0.285603168,0.208598257
3037,0.014850546,0.206406334,0.284562813,0.285586325,0.208593982
3038,0.014856654,0.206393588,0.284594595,0.285567431,0.208587731
3039,0.014845670,0.206419036,0.284541830,0.285597176,0.208596289
3040,0.014860729,0.206383521,0.284615370,0.285556312,0.208584069
3041,0.014919010,0.206255632,0.284906921,0.285387092,0.208531346
3042,0.014855396,0.206395409,0.284586528,0.285572724,0.208589942
3043,0.014855385,0.206395359,0.284586473,0.285572797,0.208589985
3044,0.014896768,0.206304326,0.284794660,0.285452140,0.208552107
3045,0.014895126,0.206308004,0.284786490,0.285456893,0.208553487
3046,0.014895133,0.206307993,0.284786494,0.285456880,0.208553500
3047,0.014895127,0.206307992,0.284786474,0.285456907,0.208553499
3048,0.014919013,0.206255616,0.284906918,0.285387099,0.208531354
3049,0.014916879,0.206260349,0.284896317,0.285393212,0.208533242
3050,0.014863234,0.206377940,0.284627083,0.285549571,0.208582172
3051,0.014872491,0.206371169,0.284867156,0.285426260,0.208462924
3052,0.014856673,0.206393406,0.284594465,0.285567458,0.208587998
3053,0.014896769,0.206304339,0.284794654,0.285452139,0.208552099
3054,0.014879341,0.206342905,0.284707604,0.285502482,0.208567667
3055,0.014856670,0.206393574,0.284594625,0.285567377,0.208587754
3056,0.014866693,0.206370952,0.284644640,0.285538708,0.208579006
3057,0.014880075,0.206344374,0.284717369,0.285494875,0.208563308
3058,0.014901121,0.206293918,0.284816114,0.285440439,0.208548408
3059,0.014845822,0.206419767,0.284544539,0.285594909,0.208594963
3060,0.014900225,0.206296362,0.284818475,0.285439638,0.208545300
3061,0.014896764,0.206304344,0.284794625,0.285452161,0.208552106
3062,0.014919013,0.206255602,0.284906899,0.285387117,0.208531369
3063,0.014897254,0.206302461,0.284795499,0.285452240,0.208552546
3064,0.014845651,0.206419098,0.284542035,0.285597083,0.208596133
3065,0.014856654,0.206393338,0.284594360,0.285567575,0.208588074
3066,0.014860878,0.206384073,0.284615480,0.285555459,0.208584110
3067,0.014919737,0.206254135,0.284910741,0.285384868,0.208530519
3068,0.014919837,0.206252895,0.284909478,0.285386263,0.208531527
3069,0.005914178,0.235342262,0.424415418,0.214870589,0.119457553
3070,0.014916886,0.206260334,0.284896332,0.285393201,0.208533247
3071,0.005914175,0.235342303,0.424415424,0.214870577,0.119457521
3072,0.014845694,0.206419110,0.284541933,0.285597048,0.208596215
3073,0.014879454,0.206341843,0.284706526,0.285503642,0.208568534
3074,0.014901080,0.206294148,0.284816607,0.285440192,0.208547973
3075,0.014919728,0.206254132,0.284910719,0.285384892,0.208530529
3076,0.014866716,0.206370932,0.284644654,0.285538652,0.208579047
3077,0.014919737,0.206254013,0.284910609,0.285385020,0.208530622
3078,0.014919013,0.206255607,0.284906901,0.285387115,0.208531364
3079,0.014860855,0.206383095,0.284614256,0.285556798,0.208584996
3080,0.014901086,0.206294038,0.284816474,0.285440278,0.208548124
3081,0.014863161,0.206378158,0.284627985,0.285549150,0.208581546
3082,0.014866688,0.206371112,0.284644797,0.285538621,0.208578781
3083,0.014887526,0.206323866,0.284746640,0.285480518,0.208561451
3084,0.014843884,0.206422069,0.284533639,0.285602758,0.208597650
3085,0.014872545,0.206371053,0.284866510,0.285426591,0.208463302
3086,0.014919012,0.206255618,0.284906914,0.285387102,0.208531354
3087,0.014860867,0.206384063,0.284615428,0.285555512,0.208584129
3088,0.014887533,0.206323871,0.284746669,0.285480477,0.208561449
3089,0.014895126,0.206308005,0.284786491,0.285456892,0.208553486
3090,0.014879345,0.206342880,0.284707596,0.285502479,0.208567699
3091,0.014896772,0.206304314,0.284794681,0.285452140,0.208552093
3092,0.014887798,0.206324177,0.284749669,0.285478107,0.208560248
3093,0.014896768,0.206304369,0.284794732,0.285452077,0.208552054
3094,0.014853358,0.206400801,0.284578149,0.285576994,0.208590699
3095,0.014866699,0.206370926,0.284644628,0.285538698,0.208579049
3096,0.014919012,0.206255618,0.284906912,0.285387103,0.208531356
3097,0.014901040,0.206294182,0.284816979,0.285440045,0.208547754
3098,0.014887535,0.206323838,0.284746651,0.285480511,0.208561465
3099,0.014850571,0.206406228,0.284562548,0.285586469,0.208594184
3100,0.014901053,0.206294155,0.284816828,0.285440108,0.208547856
3101,0.014899867,0.206297601,0.284822363,0.285437857,0.208542311
3102,0.014845670,0.206419034,0.284541823,0.285597179,0.208596293
3103,0.014860861,0.206384090,0.284615414,0.285555538,0.208584097
3104,0.014853491,0.206399458,0.284576921,0.285578211,0.208591919
3105,0.014887539,0.206323859,0.284746692,0.285480458,0.208561453
3106,0.014909332,0.206276926,0.284859942,0.285414518,0.208539283
3107,0.014845818,0.206419773,0.284544503,0.285594929,0.208594977
3108,0.014897149,0.206303533,0.284796577,0.285451061,0.208551680
3109,0.014866696,0.206370944,0.284644615,0.285538720,0.208579025
3110,0.014843901,0.206421766,0.284533254,0.285602943,0.208598137
3111,0.014853482,0.206399488,0.284576873,0.285578235,0.208591922
3112,0.014901030,0.206294228,0.284817068,0.285439999,0.208547674
3113,0.014845827,0.206419727,0.284544519,0.285594907,0.208595019
3114,0.015182502,0.203169061,0.281629878,0.288925058,0.211093499
3115,0.014843940,0.206421823,0.284532838,0.285603153,0.208598246
3116,0.014898326,0.206300987,0.284802850,0.285447400,0.208550437
3117,0.014913202,0.206269316,0.284879356,0.285402445,0.208535682
3118,0.015182502,0.203169061,0.281629878,0.288925058,0.211093499
3119,0.014860822,0.206383264,0.284614228,0.285556896,0.208584790
3120,0.014913204,0.206269290,0.284879324,0.285402475,0.208535707
3121,0.014843902,0.206422000,0.284533303,0.285602899,0.208597897
3122,0.014880014,0.206344530,0.284717918,0.285494658,0.208562880
3123,0.014901052,0.206294150,0.284816851,0.285440096,0.208547850
3124,0.014916883,0.206260349,0.284896319,0.285393203,0.208533247
3125,0.014916071,0.206262024,0.284892002,0.285395768,0.208534135
3126,0.014880010,0.206344558,0.284717921,0.285494646,0.208562865
3127,0.014919845,0.206252929,0.284909517,0.285386210,0.208531499
3128,0.014896763,0.206304340,0.284794641,0.285452162,0.208552095
3129,0.014879364,0.206342903,0.284707592,0.285502437,0.208567705
3130,0.014866700,0.206370923,0.284644619,0.285538702,0.208579055
3131,0.005902345,0.235372788,0.424700598,0.214717670,0.119306599
3132,0.014909349,0.206276852,0.284859702,0.285414640,0.208539457
3133,0.014872543,0.206371058,0.284866517,0.285426588,0.208463294
3134,0.014887423,0.206324997,0.284747804,0.285479256,0.208560521
3135,0.014901644,0.206293457,0.284827871,0.285434382,0.208542646
3136,0.014887533,0.206323848,0.284746646,0.285480525,0.208561448
3137,0.014872548,0.206371100,0.284866567,0.285426528,0.208463257
3138,0.014909396,0.206276690,0.284859235,0.285414841,0.208539838
3139,0.015182504,0.203169051,0.281629877,0.288925056,0.211093513
3140,0.014919842,0.206252948,0.284909557,0.285386187,0.208531467
3141,0.014899664,0.206298255,0.284824479,0.285436904,0.208540698
3142,0.014880022,0.206344455,0.284717858,0.285494649,0.208563015
3143,0.014853461,0.206399667,0.284576997,0.285578222,0.208591654
3144,0.014916880,0.206260349,0.284896313,0.285393213,0.208533245
3145,0.014895134,0.206308019,0.284786518,0.285456861,0.208553468
3146,0.014845830,0.206419720,0.284544529,0.285594901,0.208595020
3147,0.014845852,0.206419431,0.284544345,0.285594981,0.208595391
3148,0.014845823,0.206419763,0.284544535,0.285594911,0.208594968
3149,0.014845835,0.206419490,0.284544302,0.285595006,0.208595368
3150,0.014901068,0.206294123,0.284816736,0.285440137,0.208547937
3151,0.014909310,0.206276999,0.284860162,0.285414419,0.208539110
3152,0.014887810,0.206324096,0.284749623,0.285478146,0.208560324
3153,0.014863062,0.206378508,0.284628884,0.285548745,0.208580802
3154,0.005902349,0.235372839,0.424700752,0.214717541,0.119306519
3155,0.014895134,0.206308020,0.284786519,0.285456860,0.208553467
3156,0.014896778,0.206304352,0.284794706,0.285452096,0.208552067
3157,0.014850555,0.206405961,0.284562252,0.285586690,0.208594542
3158,0.014895128,0.206308034,0.284786531,0.285456852,0.208553455
3159,0.014855386,0.206395367,0.284586469,0.285572790,0.208589988
3160,0.014873986,0.206366229,0.284851131,0.285433601,0.208475054
3161,0.014860807,0.206383322,0.284614389,0.285556815,0.208584667
3162,0.014871412,0.206359493,0.284665928,0.285527042,0.208576124
3163,0.014843867,0.206422058,0.284533585,0.285602814,0.208597676
3164,0.014916070,0.206262017,0.284891984,0.285395786,0.208534144
3165,0.014845670,0.206419033,0.284541823,0.285597180,0.208596294
3166,0.014871405,0.206359460,0.284665889,0.285527089,0.208576157
3167,0.014845838,0.206419483,0.284544301,0.285595005,0.208595373
3168,0.014915059,0.206264261,0.284886927,0.285398696,0.208535056
3169,0.014910607,0.206273112,0.284863483,0.285412948,0.208539850
3170,0.014901165,0.206293830,0.284815643,0.285440658,0.208548703
3171,0.014915060,0.206264250,0.284886922,0.285398708,0.208535061
3172,0.014915060,0.206264248,0.284886912,0.285398714,0.208535066
3173,0.014895137,0.206307979,0.284786514,0.285456869,0.208553501
3174,0.014887794,0.206324088,0.284749564,0.285478208,0.208560345
3175,0.014880021,0.206344432,0.284717906,0.285494636,0.208563005
3176,0.014863148,0.206378338,0.284628302,0.285548952,0.208581259
3177,0.014896788,0.206304308,0.284794733,0.285452088,0.208552082
3178,0.014919734,0.206254023,0.284910629,0.285384947,0.208530667
3179,0.014845670,0.206419034,0.284541824,0.285597179,0.208596293
3180,0.014916888,0.206260320,0.284896308,0.285393212,0.208533272
3181,0.014896765,0.206304351,0.284794659,0.285452137,0.208552088
3182,0.014899985,0.206297206,0.284821049,0.285438469,0.208543291
3183,0.014898324,0.206300966,0.284802835,0.285447414,0.208550460
3184,0.014860866,0.206383019,0.284613998,0.285556961,0.208585157
3185,0.014915058,0.206264263,0.284886936,0.285398693,0.208535050
3186,0.014909312,0.206276961,0.284860137,0.285414427,0.208539162
3187,0.014860872,0.206384109,0.284615462,0.285555486,0.208584071
3188,0.014880017,0.206344418,0.284717812,0.285494702,0.208563051
3189,0.015182508,0.203169081,0.281629908,0.288925024,0.211093478
3190,0.014887527,0.206323856,0.284746630,0.285480528,0.208561459
3191,0.014916067,0.206262051,0.284892015,0.285395748,0.208534118
3192,0.014916884,0.206260343,0.284896323,0.285393204,0.208533245
3193,0.014860862,0.206384091,0.284615436,0.285555525,0.208584085
3194,0.014909414,0.206276653,0.284859034,0.285414937,0.208539962
3195,0.014913190,0.206269371,0.284879483,0.285402371,0.208535584
3196,0.014860870,0.206384116,0.284615458,0.285555488,0.208584068
3197,0.014909418,0.206276648,0.284859042,0.285414929,0.208539964
3198,0.014910591,0.206273159,0.284863655,0.285412878,0.208539716
3199,0.014919014,0.206255605,0.284906906,0.285387112,0.208531363
3200,0.014850548,0.206406167,0.284562451,0.285586581,0.208594253
3201,0.014916070,0.206262026,0.284892012,0.285395765,0.208534127
3202,0.014898324,0.206300968,0.284802838,0.285447411,0.208550458
3203,0.014860794,0.206383356,0.284614489,0.285556778,0.208584584
3204,0.014919011,0.206255621,0.284906910,0.285387104,0.208531355
3205,0.005902347,0.235372835,0.424700877,0.214717484,0.119306457
3206,0.014860723,0.206383425,0.284615157,0.285556466,0.208584229
3207,0.014901035,0.206294189,0.284817031,0.285440029,0.208547715
3208,0.014895128,0.206308034,0.284786529,0.285456853,0.208553456
3209,0.014860787,0.206383263,0.284614718,0.285556626,0.208584606
3210,0.014919013,0.206255606,0.284906901,0.285387115,0.208531365
3211,0.014871398,0.206359620,0.284666027,0.285527028,0.208575928
3212,0.014898328,0.206300975,0.284802847,0.285447397,0.208550453
3213,0.014855222,0.206395615,0.284585461,0.285573309,0.208590393
3214,0.014919835,0.206252910,0.284909494,0.285386247,0.208531514
3215,0.014855397,0.206395138,0.284586282,0.285572883,0.208590300
3216,0.014916883,0.206260349,0.284896320,0.285393203,0.208533246
3217,0.014843946,0.206421639,0.284532802,0.285603130,0.208598483
3218,0.014900477,0.206295588,0.284815779,0.285440879,0.208547276
3219,0.014895133,0.206308030,0.284786529,0.285456849,0.208553459
3220,0.014880019,0.206344499,0.284717905,0.285494661,0.208562916
3221,0.014872463,0.206371325,0.284867374,0.285426176,0.208462662
3222,0.014863091,0.206379190,0.284628767,0.285548080,0.208580872
3223,0.014916881,0.206260351,0.284896284,0.285393220,0.208533264
3224,0.014843896,0.206421826,0.284533443,0.285602838,0.208597997
3225,0.014843853,0.206422126,0.284533813,0.285602698,0.208597510
3226,0.014897252,0.206302442,0.284795472,0.285452269,0.208552565
3227,0.014915060,0.206264236,0.284886908,0.285398715,0.208535081
3228,0.014850541,0.206406361,0.284562809,0.285586347,0.208593942
3229,0.014913202,0.206269307,0.284879354,0.285402454,0.208535683
3230,0.014916070,0.206262018,0.284891984,0.285395785,0.208534143
3231,0.014887794,0.206324217,0.284749654,0.285478163,0.208560173
3232,0.014915058,0.206264260,0.284886923,0.285398702,0.208535056
3233,0.014866696,0.206370950,0.284644610,0.285538715,0.208579028
3234,0.014913203,0.206269301,0.284879344,0.285402456,0.208535695
3235,0.014887789,0.206324255,0.284749720,0.285478097,0.208560139
3236,0.014901982,0.206292338,0.284824319,0.285435981,0.208545379
3237,0.014862873,0.206379247,0.284631215,0.285547618,0.208579048
3238,0.014871405,0.206359460,0.284665889,0.285527089,0.208576157
3239,0.014887532,0.206323749,0.284746542,0.285480567,0.208561610
3240,0.014909394,0.206276725,0.284859264,0.285414828,0.208539789
3241,0.014850543,0.206406203,0.284562452,0.285586594,0.208594208
3242,0.015182506,0.203168998,0.281629826,0.288925081,0.211093590
3243,0.014880074,0.206344331,0.284717276,0.285494941,0.208563379
3244,0.014897063,0.206303818,0.284797519,0.285450619,0.208550982
3245,0.014913200,0.206269331,0.284879382,0.285402422,0.208535665
3246,0.014919736,0.206254137,0.284910742,0.285384866,0.208530518
3247,0.015182506,0.203169074,0.281629895,0.288925039,0.211093486
3248,0.014879358,0.206342886,0.284707563,0.285502470,0.208567723
3249,0.014860855,0.206383060,0.284613969,0.285556976,0.208585140
3250,0.014919741,0.206254050,0.284910672,0.285384899,0.208530639
3251,0.014850544,0.206406193,0.284562441,0.285586606,0.208594217
3252,0.014855406,0.206395196,0.284586359,0.285572799,0.208590240
3253,0.014887799,0.206324226,0.284749698,0.285478115,0.208560162
3254,0.014872458,0.206372191,0.284867708,0.285425273,0.208462371
3255,0.014860862,0.206383854,0.284615199,0.285555670,0.208584416
3256,0.014916886,0.206260334,0.284896331,0.285393203,0.208533247
3257,0.014896763,0.206304336,0.284794633,0.285452167,0.208552101
3258,0.014860762,0.206383442,0.284614881,0.285556590,0.208584326
3259,0.014879442,0.206341800,0.284706461,0.285503716,0.208568580
3260,0.014910642,0.206273036,0.284863177,0.285413085,0.208540060
3261,0.014899992,0.206297179,0.284820993,0.285438490,0.208543346
3262,0.014901067,0.206294108,0.284816675,0.285440178,0.208547972
3263,0.014896765,0.206304393,0.284794715,0.285452123,0.208552004
3264,0.014850480,0.206406402,0.284563124,0.285586294,0.208593700
3265,0.014895136,0.206308022,0.284786534,0.285456845,0.208553463
3266,0.014887525,0.206323880,0.284746654,0.285480502,0.208561440
3267,0.014916069,0.206262040,0.284892016,0.285395755,0.208534121
3268,0.014896763,0.206304376,0.284794672,0.285452115,0.208552074
3269,0.014896771,0.206304350,0.284794657,0.285452132,0.208552090
3270,0.014900270,0.206296225,0.284817998,0.285439848,0.208545660
3271,0.014919013,0.206255615,0.284906918,0.285387100,0.208531355
3272,0.014900034,0.206297043,0.284820545,0.285438695,0.208543685
3273,0.014909331,0.206276881,0.284859895,0.285414549,0.208539345
3274,0.014895133,0.206307898,0.284786414,0.285456930,0.208553625
3275,0.014919841,0.206252841,0.284909436,0.285386259,0.208531623
3276,0.014887799,0.206324226,0.284749708,0.285478109,0.208560157
3277,0.014916886,0.206260342,0.284896329,0.285393197,0.208533247
3278,0.014896772,0.206304341,0.284794684,0.285452125,0.208552078
3279,0.014843901,0.206421988,0.284533354,0.285602891,0.208597866
3280,0.014919838,0.206252900,0.284909469,0.285386261,0.208531531
