id,no answer,very important,quite important,not important,not at all important
2665,0.008182189,0.024011778,0.498167336,0.430394650,0.039244056
2666,0.002175943,0.184869185,0.752837300,0.054930162,0.005187334
2667,0.004884962,0.085229442,0.559113681,0.315200895,0.035570998
2668,0.001938637,0.155969441,0.722550273,0.112288550,0.007253050
2669,0.002290944,0.252221733,0.269371837,0.365247816,0.110867649
2670,0.005841091,0.003763863,0.273629725,0.657034516,0.059730783
2671,0.005003296,0.233423710,0.561545730,0.181465358,0.018561952
2672,0.003824796,0.016117876,0.161417872,0.755915701,0.062723771
2673,0.014302035,0.002291683,0.028852584,0.565330327,0.389223397
2674,0.002270297,0.494773984,0.394615531,0.102820985,0.005519149
2675,0.844354093,0.006973209,0.012517426,0.033086471,0.103068851
2676,0.007977982,0.040494889,0.635719717,0.299548298,0.016259151
2677,0.001997881,0.240836218,0.621658742,0.127540544,0.007966612
2678,0.002060051,0.779318571,0.198404863,0.016805701,0.003410806
2679,0.011283683,0.020343166,0.134887159,0.682797313,0.150688648
2680,0.029220941,0.444164395,0.300910830,0.174488261,0.051215604
2681,0.001922836,0.874617100,0.105901077,0.014031872,0.003527156
2682,0.020182760,0.017084612,0.238164201,0.337177664,0.387390792
2683,0.008106450,0.022785226,0.342170388,0.515061915,0.111876011
2684,0.001723446,0.929388762,0.054404065,0.011151574,0.003332123
2685,0.006433440,0.571461022,0.407494187,0.011557124,0.003054152
2686,0.005234649,0.044581767,0.865135133,0.079345979,0.005702482
2687,0.002984943,0.005907696,0.177104190,0.745050728,0.068952456
2688,0.033040017,0.003923386,0.072940253,0.467892200,0.422204196
2689,0.003234207,0.149082258,0.804307580,0.039450847,0.003925115
2690,0.015668970,0.218751907,0.472721845,0.189683288,0.103174016
2691,0.001312760,0.657412887,0.289952010,0.037834004,0.013488363
2692,0.004901008,0.036220457,0.862391233,0.090482563,0.006004695
2693,0.001575902,0.524787962,0.422419935,0.047055539,0.004160703
2694,0.032796219,0.017121321,0.443966419,0.464594662,0.041521385
2695,0.015749896,0.076828018,0.640353441,0.230662391,0.036406219
2696,0.005659651,0.068095952,0.103349432,0.281722516,0.541172445
2697,0.004078286,0.233706102,0.586495996,0.167649165,0.008070463
2698,0.001414193,0.922027886,0.063226372,0.010042842,0.003288711
2699,0.004721393,0.045090646,0.086039238,0.423431426,0.440717310
2700,0.007724733,0.013050967,0.180981278,0.745071948,0.053171087
2701,0.001353821,0.886115730,0.099124782,0.010126965,0.003278788
2702,0.004623912,0.037770852,0.194652319,0.546170950,0.216782019
2703,0.001535364,0.602746844,0.333388895,0.057989299,0.004339620
2704,0.002542012,0.002621967,0.041654166,0.849129081,0.104052797
2705,0.002619452,0.748518825,0.174236491,0.059207376,0.015417891
2706,0.007258500,0.240383714,0.591121793,0.107313268,0.053922694
2707,0.009972451,0.038203511,0.200023666,0.608427882,0.143372491
2708,0.001856798,0.003850237,0.036423590,0.518144131,0.439725280
2709,0.002619403,0.221722782,0.446823537,0.312388599,0.016445629
2710,0.001464841,0.463612795,0.484290957,0.046020634,0.004610840
2711,0.023660837,0.005339929,0.183102369,0.699665904,0.088230900
2712,0.006204439,0.002682542,0.026164496,0.489840120,0.475108474
2713,0.008863549,0.002823008,0.085480422,0.546319008,0.356514007
2714,0.025168760,0.054287378,0.693357885,0.217635483,0.009550524
2715,0.001994652,0.002344352,0.028903492,0.550563276,0.416194260
2716,0.004407500,0.557631433,0.200505227,0.142790243,0.094665669
2717,0.001916097,0.254102588,0.569787502,0.166426823,0.007766988
2718,0.001504029,0.859757483,0.124774046,0.010226600,0.003737894
2719,0.031828653,0.002247948,0.024284195,0.526039958,0.415599227
2720,0.003135336,0.926448464,0.055629358,0.011815636,0.002971163
2721,0.002473005,0.628319621,0.264880866,0.074439704,0.029886819
2722,0.004743980,0.631221235,0.339707166,0.021338753,0.002988849
2723,0.002782380,0.190897658,0.107578635,0.191693023,0.507048309
2724,0.002938985,0.287866205,0.640554309,0.050404690,0.018235760
2725,0.003611055,0.596237421,0.381509662,0.015815377,0.002826544
2726,0.002938058,0.084839895,0.811845362,0.092463195,0.007913515
2727,0.001484089,0.755618393,0.223778173,0.015525063,0.003594275
2728,0.011930804,0.176237747,0.475041956,0.302410841,0.034378700
2729,0.005925633,0.024029974,0.583040059,0.278695226,0.108309135
2730,0.001347764,0.516992450,0.437879562,0.034671184,0.009109082
2731,0.001670245,0.784187019,0.182557389,0.027896445,0.003688864
2732,0.001662840,0.018841380,0.387898892,0.554183424,0.037413474
2733,0.002529661,0.003788483,0.044210106,0.845003664,0.104468107
2734,0.004389342,0.015012962,0.347126991,0.502665699,0.130805030
2735,0.005855348,0.069870226,0.830185831,0.087591007,0.006497500
2736,0.008821707,0.144520253,0.735969424,0.103761271,0.006927342
2737,0.001747091,0.384701133,0.527898490,0.078889377,0.006763930
2738,0.001559456,0.905227363,0.079746738,0.010243731,0.003222789
2739,0.019701125,0.021334792,0.436583877,0.407977521,0.114402719
2740,0.016388725,0.002186414,0.028088454,0.543405294,0.409931153
2741,0.088220403,0.017368987,0.331838787,0.458314627,0.104257219
2742,0.010682030,0.347909719,0.568880618,0.063147821,0.009379846
2743,0.013948498,0.161185414,0.756043434,0.063877143,0.004945432
2744,0.009354319,0.769663572,0.179934591,0.034212321,0.006835196
2745,0.001658381,0.245544866,0.504094899,0.196983948,0.051717982
2746,0.003312839,0.624864817,0.321568310,0.046584003,0.003670057
2747,0.007382488,0.032217193,0.737669230,0.215340078,0.007390905
2748,0.002930544,0.006283094,0.061401997,0.857987940,0.071396410
2749,0.035186082,0.005279581,0.245733857,0.589878380,0.123922117
2750,0.007931557,0.003937534,0.183042467,0.714932382,0.090156063
2751,0.009320352,0.014281201,0.045511860,0.458192647,0.472693980
2752,0.019071434,0.023132415,0.418808848,0.280972153,0.258015156
2753,0.015469303,0.285923898,0.272422671,0.388963729,0.037220377
2754,0.002602847,0.044396933,0.504675090,0.392956555,0.055368610
2755,0.005750674,0.002601631,0.043003846,0.739765108,0.208878741
2756,0.037221231,0.050609935,0.430274606,0.176347390,0.305546790
2757,0.002541881,0.005230146,0.138382703,0.712494850,0.141350389
2758,0.010191514,0.003673444,0.157301769,0.701013863,0.127819479
2759,0.027327172,0.008841824,0.386445433,0.553618073,0.023767490
2760,0.003616608,0.159122735,0.795626223,0.036603592,0.005030946
2761,0.002569635,0.084449679,0.531371057,0.369670302,0.011939326
2762,0.001208958,0.533246934,0.430533409,0.031614084,0.003396660
2763,0.004078589,0.002458814,0.050178949,0.567316532,0.375967115
2764,0.006603437,0.030553931,0.603345156,0.290454596,0.069042884
2765,0.005862643,0.110137537,0.835418701,0.043897301,0.004683838
2766,0.007055449,0.198459074,0.446198910,0.262388587,0.085897878
2767,0.003622789,0.247902691,0.691927075,0.050283182,0.006264294
2768,0.006422526,0.406158686,0.449973315,0.098173864,0.039271649
2769,0.009460435,0.002623528,0.035682820,0.777436197,0.174797028
2770,0.035295572,0.022448944,0.063744009,0.567346692,0.311164737
2771,0.011382999,0.198972449,0.611869216,0.155149117,0.022626277
2772,0.002860249,0.190589473,0.764364839,0.038368106,0.003817389
2773,0.011564939,0.007022935,0.040012728,0.228923470,0.712475955
2774,0.003399901,0.018628076,0.462017298,0.492066205,0.023888443
2775,0.066352151,0.016980162,0.048974443,0.192043513,0.675649703
2776,0.028263776,0.388698667,0.410640627,0.142351180,0.030045789
2777,0.011424363,0.293343097,0.620531201,0.069140583,0.005560764
2778,0.033520065,0.040267698,0.512625217,0.303640306,0.109946735
2779,0.002815018,0.482143521,0.444045931,0.056488536,0.014507007
2780,0.001320335,0.610099256,0.373069048,0.012621740,0.002889635
2781,0.003078944,0.202658817,0.750052691,0.040075377,0.004134193
2782,0.009611063,0.081489973,0.654277503,0.225463659,0.029157754
2783,0.012767009,0.123120442,0.599062085,0.228953883,0.036096592
2784,0.002073000,0.002271621,0.008557952,0.547604263,0.439493209
2785,0.011282771,0.011677216,0.125230029,0.768284559,0.083525397
2786,0.002544272,0.500901222,0.453713834,0.038959328,0.003881399
2787,0.001610313,0.427891582,0.536733270,0.030449566,0.003315292
2788,0.003254584,0.068458341,0.774122894,0.131268576,0.022895571
2789,0.003173947,0.302830756,0.541423798,0.119893394,0.032678090
2790,0.001948722,0.223350197,0.684741616,0.082521319,0.007438167
2791,0.005951739,0.007701139,0.215084627,0.627813935,0.143448606
2792,0.004025294,0.473510981,0.441771090,0.058075633,0.022616997
2793,0.003707512,0.002986044,0.007104549,0.225947112,0.760254800
2794,0.008449716,0.078770272,0.709029078,0.186112225,0.017638749
2795,0.001788314,0.429851830,0.526859224,0.038122814,0.003377826
2796,0.012874865,0.053873051,0.530889153,0.358462721,0.043900203
2797,0.001333068,0.761768818,0.220460400,0.013415579,0.003022073
2798,0.043008797,0.048248678,0.612145245,0.245430455,0.051166847
2799,0.007796183,0.175410897,0.512115836,0.255623221,0.049053885
2800,0.059838552,0.069121733,0.469384402,0.340069830,0.061585464
2801,0.003106269,0.067554682,0.811756253,0.112670980,0.004911793
2802,0.029177211,0.055511713,0.501983166,0.294852048,0.118475877
2803,0.001761158,0.384329468,0.563878238,0.045190152,0.004840960
2804,0.002050090,0.306914032,0.641449332,0.045762032,0.003824492
2805,0.001373922,0.564828813,0.363652974,0.065518744,0.004625519
2806,0.003919325,0.023934891,0.471614182,0.482602715,0.017928855
2807,0.079335958,0.004556553,0.078070745,0.303688556,0.534348190
2808,0.003378395,0.171447486,0.599702120,0.201663047,0.023809012
2809,0.008990055,0.002493442,0.039138012,0.647938311,0.301440179
2810,0.016132010,0.013017827,0.472556502,0.478176445,0.020117166
2811,0.018429495,0.011517715,0.041797780,0.287013501,0.641241491
2812,0.002168183,0.003931896,0.007710778,0.143352792,0.842836380
2813,0.007762820,0.023656197,0.452307105,0.467829883,0.048444018
2814,0.012679958,0.002343724,0.038876381,0.617530823,0.328569144
2815,0.001781405,0.492128909,0.402119756,0.071277104,0.032692734
2816,0.001843410,0.919301808,0.064210251,0.011080503,0.003564063
2817,0.004688416,0.305575669,0.593850970,0.090112083,0.005772864
2818,0.001249261,0.594015598,0.367164642,0.024202581,0.013367859
2819,0.016470613,0.015953483,0.200029716,0.409010619,0.358535528
2820,0.017489556,0.194337130,0.737364352,0.045179486,0.005629495
2821,0.013755689,0.003332631,0.075552858,0.850479364,0.056879487
2822,0.008716801,0.016242415,0.265871644,0.624822855,0.084346302
2823,0.004642643,0.062651753,0.820948541,0.100857176,0.010899900
2824,0.002378807,0.785987496,0.197762996,0.010446670,0.003424032
2825,0.004377266,0.016887963,0.102876537,0.736535549,0.139322743
2826,0.003343260,0.024247797,0.385158211,0.525052488,0.062198251
2827,0.004287764,0.008253441,0.038584530,0.079091519,0.869782805
2828,0.001321761,0.398016006,0.506227314,0.089247912,0.005186999
2829,0.005421469,0.114694946,0.228964686,0.468370736,0.182548180
2830,0.003072994,0.029812826,0.729051709,0.229012951,0.009049525
2831,0.017207211,0.205281109,0.575800478,0.150970221,0.050740946
2832,0.004461326,0.036131140,0.793549836,0.157802001,0.008055761
2833,0.003070157,0.181400001,0.729250252,0.081633255,0.004646293
2834,0.002545148,0.015508311,0.159273833,0.710124552,0.112548210
2835,0.007720609,0.195253268,0.701515496,0.068183221,0.027327472
2836,0.005670904,0.231003389,0.610817373,0.118607305,0.033901013
2837,0.002644895,0.500286698,0.442181379,0.047073040,0.007814013
2838,0.001933244,0.002272178,0.015811911,0.401056290,0.578926384
2839,0.018856149,0.002043398,0.025177959,0.562907457,0.391015053
2840,0.017221322,0.268793464,0.564281046,0.093828969,0.055875253
2841,0.001773084,0.343081594,0.621352077,0.029219080,0.004574167
2842,0.003713709,0.009476751,0.148699611,0.554772913,0.283336997
2843,0.002944016,0.005338836,0.033195328,0.160102427,0.798419416
2844,0.017510189,0.246607870,0.533289850,0.190935969,0.011656143
2845,0.236934826,0.597709239,0.118382201,0.035247568,0.011726138
2846,0.002549441,0.364826083,0.596052945,0.033174753,0.003396800
2847,0.002540464,0.042361699,0.474085152,0.422197700,0.058814939
2848,0.004791481,0.002418783,0.043741018,0.733493805,0.215554833
2849,0.042349711,0.027417962,0.059548598,0.138962209,0.731721520
2850,0.006313443,0.009550508,0.141117662,0.707563818,0.135454550
2851,0.005978701,0.047931060,0.312197000,0.522651553,0.111241668
2852,0.007278397,0.312768191,0.529094458,0.137438372,0.013420609
2853,0.058553226,0.101442389,0.734318495,0.090064369,0.015621518
2854,0.009087916,0.030234586,0.086162031,0.239735857,0.634779572
2855,0.002316783,0.003485600,0.024974233,0.300274938,0.668948412
2856,0.001439042,0.512850046,0.449694663,0.032791466,0.003224787
2857,0.002067331,0.003749009,0.007587734,0.122202404,0.864393532
2858,0.002711825,0.151194558,0.667159617,0.171042398,0.007891625
2859,0.002873248,0.017055422,0.217746153,0.686157465,0.076167665
2860,0.002602128,0.151486695,0.737726212,0.102328107,0.005856862
2861,0.002685119,0.104549251,0.733303547,0.151996970,0.007465126
2862,0.011177143,0.031228773,0.861648500,0.088196494,0.007749151
2863,0.006944756,0.024433959,0.361520678,0.571054220,0.036046356
2864,0.004079267,0.880466461,0.101634860,0.010316534,0.003502972
2865,0.001143001,0.577829421,0.402809829,0.015405455,0.002812299
2866,0.014663138,0.022572778,0.391874015,0.461165220,0.109724820
2867,0.002795337,0.035845231,0.517162800,0.410508662,0.033687908
2868,0.002893020,0.025374033,0.426417440,0.504492521,0.040822994
2869,0.002734530,0.004147550,0.031294916,0.270277470,0.691545546
2870,0.033170190,0.052362353,0.451238364,0.415412396,0.047816724
2871,0.004722618,0.002570509,0.054981750,0.708648860,0.229076222
2872,0.002447056,0.004437623,0.009294027,0.191991180,0.791830063
2873,0.002139813,0.027833533,0.610885084,0.341477096,0.017664455
2874,0.011054396,0.007878067,0.145878509,0.616160929,0.219028175
2875,0.005432484,0.691688240,0.282053381,0.017615044,0.003210783
2876,0.010209850,0.005509597,0.088976346,0.292630017,0.602674246
2877,0.029456690,0.186299413,0.080955811,0.291715771,0.411572337
2878,0.002130162,0.048426807,0.586335301,0.351602495,0.011505167
2879,0.002323159,0.003349605,0.063278198,0.655585170,0.275463879
2880,0.004427151,0.024583856,0.410932958,0.482678294,0.077377714
2881,0.003234423,0.260509729,0.603078187,0.091477007,0.041700702
2882,0.008307761,0.024628008,0.607246816,0.329804659,0.030012786
2883,0.001371720,0.721107364,0.262091666,0.012110257,0.003319057
2884,0.001434690,0.840995073,0.143364862,0.010869131,0.003336377
2885,0.010310598,0.003580200,0.028952258,0.276686341,0.680470586
2886,0.002756092,0.134860232,0.725588500,0.130439818,0.006355356
2887,0.001572869,0.945045233,0.038910814,0.011507649,0.002963445
2888,0.006299983,0.005765493,0.037166234,0.313732356,0.637035966
2889,0.004174253,0.203141555,0.747143686,0.041587286,0.003953239
2890,0.005978099,0.836370111,0.143483073,0.010759809,0.003408864
2891,0.004703178,0.130795449,0.632454276,0.208811134,0.023235949
2892,0.001597231,0.003495118,0.005808676,0.031141562,0.957957447
2893,0.007897955,0.263095021,0.500591040,0.178965211,0.049450703
2894,0.003157963,0.195710644,0.752267957,0.043401960,0.005461457
2895,0.018926285,0.004978401,0.033053864,0.170364961,0.772676408
2896,0.004379500,0.002422130,0.034951713,0.536305368,0.421941280
2897,0.006575962,0.005004930,0.027933307,0.133677229,0.826808572
2898,0.001482079,0.902046442,0.074885920,0.017338172,0.004247269
2899,0.002390651,0.017824721,0.240400925,0.674630821,0.064752847
2900,0.023673097,0.097099088,0.532548904,0.295220464,0.051458489
2901,0.034343529,0.049697001,0.203525275,0.571520686,0.140913516
2902,0.002200597,0.008526488,0.037342656,0.391460150,0.560470104
2903,0.001854791,0.935315907,0.047210861,0.012123884,0.003494613
2904,0.006317142,0.140110895,0.629389405,0.205430239,0.018752337
2905,0.004179290,0.025276508,0.411106348,0.464958221,0.094479568
2906,0.001575409,0.864726245,0.115980096,0.013878085,0.003840198
2907,0.003341009,0.002520452,0.050053671,0.685689211,0.258395702
2908,0.004319195,0.446365565,0.504192710,0.041306369,0.003816126
2909,0.004821571,0.004988910,0.034521129,0.183825210,0.771843195
2910,0.002095071,0.186568007,0.712743878,0.092029952,0.006563105
2911,0.021033812,0.013261452,0.016919060,0.047113154,0.901672482
2912,0.004072459,0.521881640,0.183618575,0.259830475,0.030596815
2913,0.004728062,0.134942561,0.779097557,0.075955302,0.005276547
2914,0.012007045,0.034622811,0.477820277,0.435434639,0.040115245
2915,0.003338114,0.286782652,0.679196179,0.026577152,0.004105875
2916,0.001932866,0.231565461,0.431611508,0.250802487,0.084087692
2917,0.005250403,0.101859085,0.789477348,0.097211495,0.006201703
2918,0.023729546,0.133565694,0.254320174,0.466591209,0.121793434
2919,0.002127518,0.003793883,0.007266433,0.097988702,0.888823450
2920,0.008526267,0.004481028,0.015574157,0.119590767,0.851827860
2921,0.005012271,0.576623142,0.317268819,0.077143922,0.023951862
2922,0.005477090,0.144120902,0.804297388,0.042029131,0.004075463
2923,0.002341844,0.004371978,0.010881466,0.259199262,0.723205447
2924,0.001417009,0.699982762,0.273113549,0.020379310,0.005107351
2925,0.001419854,0.699462652,0.262581944,0.033100057,0.003435524
2926,0.002399458,0.499287009,0.464336783,0.031128388,0.002848380
2927,0.003057922,0.003888467,0.050130077,0.851297915,0.091625601
2928,0.030887360,0.021193862,0.140698284,0.403722912,0.403497607
2929,0.002645314,0.009927059,0.026259173,0.363429219,0.597739220
2930,0.003155587,0.132146612,0.777868152,0.067806922,0.019022767
2931,0.001540488,0.780616939,0.180577651,0.033072840,0.004192097
2932,0.001683047,0.945030630,0.037801426,0.012313744,0.003171030
2933,0.001468305,0.834056497,0.149259850,0.011662615,0.003552757
2934,0.007161593,0.378705651,0.508488953,0.085683808,0.019959951
2935,0.013438045,0.209374890,0.675733149,0.065562665,0.035891358
2936,0.002579847,0.370460749,0.488568336,0.132348895,0.006042151
2937,0.005778910,0.002614405,0.119594738,0.714358032,0.157653883
2938,0.001855759,0.002639621,0.020481490,0.490469009,0.484554112
2939,0.001520177,0.595592201,0.375358075,0.024519261,0.003010236
2940,0.009565044,0.045096945,0.341352612,0.403781056,0.200204372
2941,0.005341602,0.080997929,0.785476983,0.122338951,0.005844628
2942,0.008815354,0.251490206,0.549401581,0.151330590,0.038962230
2943,0.002797433,0.424832582,0.446857423,0.118010171,0.007502329
2944,0.002597131,0.003889526,0.055542387,0.867541015,0.070429966
2945,0.002763440,0.083462678,0.808640897,0.099811792,0.005321176
2946,0.005903890,0.007619272,0.564900994,0.355182379,0.066393405
2947,0.001488342,0.524395585,0.430393994,0.040231582,0.003490454
2948,0.001872089,0.002158682,0.022906117,0.522410989,0.450652093
2949,0.003858705,0.024379434,0.086249940,0.389103144,0.496408820
2950,0.012305061,0.133160964,0.804444551,0.045508374,0.004581084
2951,0.004541790,0.002419639,0.033110190,0.667447448,0.292480946
2952,0.004389804,0.004882494,0.024252843,0.072798461,0.893676400
2953,0.002271865,0.480739266,0.310318440,0.179191828,0.027478507
2954,0.001405988,0.925161839,0.057822313,0.012413235,0.003196652
2955,0.010038678,0.078240819,0.462758720,0.382470667,0.066491105
2956,0.017322157,0.004231639,0.062271684,0.781311572,0.134862974
2957,0.007513942,0.240707636,0.499103844,0.158475533,0.094199128
2958,0.022340439,0.186252162,0.487685621,0.252710730,0.051011059
2959,0.006198097,0.112192035,0.110053129,0.250183791,0.521372914
2960,0.007790967,0.002437790,0.038987108,0.537669301,0.413114816
2961,0.003898113,0.022733625,0.051499762,0.472128123,0.449740469
2962,0.031436943,0.792264342,0.076897621,0.056852072,0.042549029
2963,0.007440625,0.062615991,0.803354204,0.120829597,0.005759532
2964,0.001768165,0.696871161,0.222338721,0.068526305,0.010495731
2965,0.006192549,0.686988950,0.239735365,0.061373036,0.005710106
2966,0.001820097,0.443144530,0.445057511,0.081232242,0.028745605
2967,0.004403912,0.023794366,0.479104877,0.455648810,0.037048083
2968,0.005243953,0.041817144,0.100902885,0.201001778,0.651034176
2969,0.001618891,0.799982607,0.157997176,0.036310915,0.004090420
2970,0.003590387,0.104733385,0.788116574,0.096193872,0.007365781
2971,0.001680747,0.771785200,0.203165159,0.019804629,0.003564350
2972,0.003778029,0.473931581,0.367483467,0.112665139,0.042141818
2973,0.039600763,0.087922722,0.473232120,0.299086750,0.100157678
2974,0.001789336,0.025460707,0.465237141,0.477158666,0.030354101
2975,0.003282008,0.603009522,0.275130689,0.079234593,0.039343175
2976,0.003285193,0.062802248,0.794471860,0.132622212,0.006818526
2977,0.040129565,0.091309868,0.334504157,0.379496366,0.154560000
2978,0.005184494,0.260088474,0.694343269,0.036905684,0.003478094
2979,0.009980992,0.003238890,0.007894388,0.251263261,0.727622449
2980,0.001914943,0.337068588,0.612530410,0.043950111,0.004535947
2981,0.002010861,0.170089975,0.624143720,0.165174320,0.038581200
2982,0.005602867,0.434862226,0.464156210,0.080840997,0.014537700
2983,0.001352954,0.900343239,0.085708827,0.009321216,0.003273649
2984,0.001460830,0.956857800,0.028170833,0.010687930,0.002822586
2985,0.010820470,0.010148535,0.157897770,0.561679184,0.259454072
2986,0.002673663,0.003773189,0.037604559,0.798504531,0.157444030
2987,0.239711076,0.251278251,0.473129570,0.032108884,0.003772233
2988,0.002214721,0.504143178,0.426840603,0.052997861,0.013803705
2989,0.026942329,0.031772643,0.362060696,0.522918463,0.056305852
2990,0.002060486,0.002540738,0.011519645,0.463807464,0.520071626
2991,0.005222310,0.004395714,0.009012558,0.061732925,0.919636548
2992,0.012862967,0.058893040,0.664215326,0.220419630,0.043608941
2993,0.034439582,0.002489549,0.117388569,0.578471482,0.267210871
2994,0.004716036,0.082417853,0.736497164,0.149840474,0.026528403
2995,0.001757495,0.002065618,0.016057556,0.498601377,0.481518000
2996,0.009944626,0.048294101,0.169462532,0.632645786,0.139652938
2997,0.001901118,0.492626399,0.440638393,0.054948926,0.009885199
2998,0.006791153,0.004188473,0.008079763,0.115385525,0.865555048
2999,0.002512633,0.004556544,0.012364243,0.116534404,0.864032209
3000,0.077846438,0.018631324,0.095951416,0.273631334,0.533939481
3001,0.008174649,0.058815587,0.829467177,0.097145565,0.006397088
3002,0.008871472,0.002754055,0.020454276,0.492687345,0.475232869
3003,0.003304013,0.312119603,0.565524220,0.113096185,0.005955968
3004,0.002205871,0.003316673,0.007651131,0.193525270,0.793301046
3005,0.003660545,0.025998870,0.350184351,0.568082571,0.052073654
3006,0.003466996,0.459839880,0.499658763,0.033894550,0.003139790
3007,0.024181221,0.052899536,0.859413922,0.056472275,0.007032999
3008,0.008589214,0.017771786,0.174891040,0.665292799,0.133455187
3009,0.009578669,0.003221425,0.020114576,0.353588581,0.613496780
3010,0.026796483,0.185759023,0.456899852,0.288756877,0.041787695
3011,0.002999244,0.004362979,0.006375320,0.027198855,0.959063590
3012,0.003344569,0.030438747,0.544389248,0.347453594,0.074373849
3013,0.004509944,0.024658687,0.068005957,0.656504452,0.246320993
3014,0.003352677,0.344365954,0.606597841,0.042095281,0.003588302
3015,0.002489930,0.004440151,0.008718751,0.124241233,0.860109925
3016,0.002546704,0.514895022,0.440709323,0.038416840,0.003432101
3017,0.003821268,0.016501723,0.072903723,0.781578660,0.125194609
3018,0.002800313,0.082654297,0.784866333,0.122098565,0.007580544
3019,0.003120342,0.675034344,0.286483645,0.031969991,0.003391663
3020,0.037996329,0.015435375,0.520431221,0.305103123,0.121033944
3021,0.015788019,0.018416725,0.785649717,0.155277669,0.024867920
3022,0.002082058,0.007368050,0.028610274,0.453350127,0.508589506
3023,0.008139118,0.036745735,0.346442997,0.506814897,0.101857297
3024,0.003705341,0.401193619,0.545414746,0.044102676,0.005583582
3025,0.003576049,0.087803662,0.629444122,0.239135355,0.040040854
3026,0.004332470,0.637042463,0.315152109,0.031120149,0.012352817
3027,0.005063504,0.690026283,0.018042404,0.049381942,0.237485960
3028,0.001512585,0.799082935,0.183998629,0.012198047,0.003207729
3029,0.015898539,0.024448486,0.171872124,0.504258573,0.283522218
3030,0.025215631,0.050798308,0.582082808,0.296673387,0.045229811
3031,0.027742792,0.124232411,0.761672914,0.065308839,0.021043042
3032,0.015633119,0.003430863,0.072974317,0.513453186,0.394508511
3033,0.005821216,0.002729442,0.021073198,0.478124470,0.492251635
3034,0.032739870,0.002244334,0.031833850,0.573632360,0.359549612
3035,0.002186914,0.003809223,0.007379514,0.253373176,0.733251214
3036,0.001932690,0.010452632,0.379864872,0.563314438,0.044435386
3037,0.046982642,0.004313489,0.019972067,0.218213066,0.710518658
3038,0.033010684,0.107052244,0.525003970,0.310462654,0.024470445
3039,0.016705027,0.185358047,0.502190948,0.212191105,0.083554864
3040,0.085637428,0.009272218,0.079605058,0.512615860,0.312869459
3041,0.007082965,0.253369331,0.505661130,0.134829015,0.099057570
3042,0.001556269,0.846102834,0.131421521,0.016124718,0.004794620
3043,0.005586942,0.005948462,0.344454408,0.615115345,0.028894821
3044,0.020337662,0.003499000,0.061848592,0.577808440,0.336506367
3045,0.014972247,0.783391774,0.181234062,0.016678274,0.003723516
3046,0.001602786,0.648341894,0.306790084,0.039403148,0.003862037
3047,0.001448535,0.921829700,0.063699715,0.009728619,0.003293386
3048,0.004263816,0.492575020,0.446419567,0.047151133,0.009590458
3049,0.029226067,0.020053942,0.251582116,0.374868900,0.324268907
3050,0.018232545,0.078193970,0.827809632,0.071023546,0.004740302
3051,0.002687738,0.004558374,0.031929150,0.250188053,0.710636675
3052,0.002845532,0.340945333,0.457868606,0.181608304,0.016732333
3053,0.015096537,0.004608052,0.030714769,0.224161550,0.725419044
3054,0.017008055,0.035344541,0.522123754,0.416196406,0.009327202
3055,0.009014375,0.227628797,0.705245197,0.052521564,0.005590074
3056,0.002297610,0.015891656,0.061001010,0.648375273,0.272434443
3057,0.014055576,0.022100961,0.598641455,0.356218189,0.008983793
3058,0.004397551,0.003084000,0.007157076,0.325456232,0.659905076
3059,0.008215520,0.091190904,0.717345357,0.166981325,0.016266897
3060,0.002553402,0.022622889,0.257589221,0.590794504,0.126439944
3061,0.005219904,0.002193180,0.030902827,0.587820947,0.373863131
3062,0.073415324,0.002566535,0.086882472,0.489045888,0.348089814
3063,0.003418739,0.004814681,0.259373039,0.677253842,0.055139747
3064,0.002036693,0.055424415,0.463691890,0.429789633,0.049057335
3065,0.039974287,0.322773069,0.477446765,0.144076362,0.015729537
3066,0.001493993,0.562662363,0.386536181,0.044238877,0.005068572
3067,0.008190941,0.044212807,0.495282710,0.410571009,0.041742567
3068,0.001924840,0.002193461,0.027623696,0.504907668,0.463350326
3069,0.003618956,0.876957119,0.101005293,0.014869194,0.003549414
3070,0.034443192,0.009504733,0.115115538,0.573697627,0.267238885
3071,0.001428861,0.909309685,0.075570814,0.010441863,0.003248656
3072,0.013962672,0.222164199,0.694108367,0.064866371,0.004898337
3073,0.091833889,0.006778045,0.283591866,0.511143804,0.106652409
3074,0.030904064,0.004261491,0.034187902,0.484169036,0.446477532
3075,0.003491710,0.240981758,0.707825899,0.043861967,0.003838647
3076,0.005858800,0.005035918,0.053912595,0.670594394,0.264598370
3077,0.004150682,0.033931360,0.418383449,0.493581653,0.049952865
3078,0.005896194,0.133984923,0.715408981,0.119126394,0.025583485
3079,0.068228878,0.016289450,0.162948266,0.587911844,0.164621517
3080,0.017135404,0.003816859,0.007488817,0.153112665,0.818446279
3081,0.001435976,0.902488232,0.082148038,0.010662983,0.003264832
3082,0.002875891,0.009227906,0.159516975,0.674694896,0.153684303
3083,0.001528296,0.837898791,0.145299003,0.011475634,0.003798204
3084,0.001459571,0.956033409,0.029008210,0.010678721,0.002820154
3085,0.001792591,0.228644937,0.721054256,0.044386264,0.004122053
3086,0.001919464,0.459737152,0.416935205,0.080553785,0.040854361
3087,0.001823196,0.894714415,0.085867457,0.014017455,0.003577437
